,comment
1370,"Produto excelente, estou satisfeito."
1371,"Mega desempenho, câmeras de alta qualidade, muito espaço e design maravilhoso, fora a bateria que é de alta duração. Amei meu aparelho!!!."
1372,Gostei do produto. Como descrito.
1373,"O aparelho é muito bom, estou adorando. Tem bastante memória e é bem rápido. Recomendo para todos que querem adquirir um produto de qualidade, por um preço acessível."
1374,"Bom, o produto aparentemente é bom ! estou testando ainda."
1375,Produto preencheu minhas expectativas.
1376,Excelente qualidade e produto.
1377,Celular muito bom com uma câmera excepcional.
1378,Gostei muito bom corresponde corresponde oque eu esperava.
1379,"Ótimo produto, de acordo com o enunciado. Não tenho o que reclamar do produto em si, só estou um pouco descontente com o carregador que esta esquentando muito em algumas vezes que coloco o celular pra carregar. Mas o a51 esta atendendo todas a minhas expectativas."
1380,"Bom, aparelho de qualidade satisfatoria."
1381,Amei. Produto de altíssima qualidade. O melhor smartphone que já comprei.
1382,"Estou a aproximadamente oito dias com o aparelho em mãos, realmente muito bom atendendo as minhas expectativas, sem contar na beleza."
1383,O a51 branco me agradou muito. O tamanho cabe muito bem na palma da mão e embora alguns critiquem o som do alto falante ele é bom mas sem exagerar no volume. Possui boa fluidez no funcionamento e várias formas de uso como mídia que ainda não testei. As câmeras são muito boas.
1384,Produto de alta qualidade estou sastifeito.
1385,Ameiii super recomendo pessoal esse aparelho com a tela grande.
1386,"Perfeito, não trava, ótima câmera e memória."
1387,"O produto é muito bom. . ,."
1388,"Simplesmente amei, cumpre o que promete."
1389,"Ótimo produto,a bateria e de longa duração. Estou satisfeita com o celular."
1390,"Ótimo aparelho, fácil manuseio e muito bonito."
1391,"Comprei para presentear minha esposa, ela ficou encantada e adorou. O telefone é muito bom, comera excelente como ela gosta. Muito bom o produto."
1392,"Tela com excelente definição, excelente acabamento, rápida resposta."
1393,Atendendo minhas necessidades excelente celular.
1394,Telefone de ótima qualidade e muito bonito!.
1395,"Muito bom, bateria excelente, vale a pena."
1396,"Estou amando meu celular, sempre usei uma marca famosa e estava com receio de mudar, mas não me arrependi, pelo contrário me surpreendi pelo lado positivo. Super valeu a troca! indico!."
1397,"Excelente primeira linha, recomendo."
1398,Eu amei o celular a 51. As fotos tem uma excelente qualidade. Super recomendo o produto.
1399,"Muito bom, gostei, valeu apena."
1400,"Bom , belo produto, podem comprar."
1401,Era o que eu precisava! fiquei satisfeita com a aquisição.
1402,"Produto muito bom. A cãmara é que poderia ser um pouco melhor, pelo preço do aparelho."
1403,Ótimo celular a linha a é muito boa em relação a custo benefício e principalmente é a câmera top e a memória interna.
1404,Gostei muito atendeu minhas expectativas.
1405,Lindo aparelho. Superou minhas expectativas.
1406,Top o aparelho e ótimo custo beneficio!.
1407,Bom foi oque esperava até o momento.
1408,"Celular muito bom, câmera ótima. Estou amando. ??."
1409,"Eu tinha um s8 antes desse e garanto que a diferença nao é tao grande assim no seu uso e em algumas especificaçoes. A câmera do s10 é a diferença que justifica a compra. 8gb x 4gb de ram? nao é o dobro melhor. É ligeiramente melhor. Mas, claro, pro meu uso: apps de redes sociais e compras, pequenos jogos, navegar na internet. Tudo isso é bem similar ao s8. Isso quer dizer que o s8 é muito bom e nao que e s10 seja ruim. Ambos sao poderosíssimos! nao travam de jeito nenhum. Tem a melhor tela de todos."
1410,"É um ótimo celular na minha opinião só tem dois pontos negativos uma é a bateria e outro é a leitura da digital ela não é tão eficiente mas vamos ver com essa nova atualização do android parece que melhorou um pouco , mas celular extremamente espetacular ,as câmeras são ótimas apesar da frontal deixar um pouco a desejar."
1411,"Muito bonito mesmo. Peguei na cor azul prisma, apesar de querer o branco, fiquei satisfeito. Meu celular anterior foi o xiaomi mi mix 2s. No fim das contas acho que não compensou a troca, pelo menos nesse primeiro mês de uso essa é minha opinião."
1412,"O aparelho é top em tudo mas as câmeras de vídeo e foto é um espetáculo, top mais muito top parabéns samsung adorei o s10 podem comprar recomendo vale o valor."
1413,"Celular top. Venho de um s9, a diferença mais relevante pra mim foi a câmera. Deixa a desejar pela bateria que não é tão potente mas pra mim não faz diferença até pq não é esse o intuito na linha ""s"". Super indico. Ótimo celular!."
1414,"Celular como sempre top de linha, da samsung meu antigo era um iphone 7 e curti demaisssss mesmo."
1415,Gente isso é um galaxy! um dos melhores aparelhos do mercado! essa nova interface da samsung oneui é perfeita. O desempenho do celular é muito bom. Não esperava menos de um top de linha. Muito satisfeito mesmo!.
1416,"Produto bom, porem delicado para quedas. Compre com pelicula, mesmo assim ainda correrá risco, não recomendo para crianças :-)."
1417,Celular com defeitos. Na hora não percebemos. Foram aparecendo. Decepção.
1418,"Ótimo aparelho! grande capacidade de armazenamento, assim como a memória ram que é excelente. O consumo da bateria é alto, porém, dá pra poupar bem fazendo alguns ajustes. Recomendo o produto!!."
1419,Perfeito!!.
1420,Último flagship que prestou da samsung.
1421,"Muito bom, corresponde ao anunciado, dei para minha esposa no dia das mães foi so amor, kkkk."
1422,O produto foi excelente é muito lindo é jeitoso é excelrnte.
1423,"Celular no geral é muito bom. Só peca pela bateria, muito ruim, não dura 1 dia e olhe que não uso aplicações que consomem muito. Por esse preço, poderia ser melhor."
1424,Até agora está ótimo graças à deus muibom.
1425,Recomendo ótimo produto!.
1426,Muito bom o aparelho. Veio tudo certinho na caixinha.
1427,"Excelente,amei, muito bom,super indico."
1428,"Produto excelente. Configuração inicial um pouco complexa e enroscada, mas ótimo aparelho. Tela e câmera fantásticas."
1429,Tudo muito bom até agora. Produto de qualidade.
1430,"Celular perfeito. Bonito, leve e rápido."
1431,"Ótimo, funciona bem, excelente."
1432,"Muito bom,eu recomendo p qualquer um compra q ñ vai se arrepender."
1433,A tecnologia samsung dando show!.
1434,Excelente custo benefício. Estou gostando bastante.
1435,"Simplesmente ótimo, recomendo."
1436,Celular top!!! câmera incrível!!! recomendo a todos!!.
1437,Recomendo. Rápido e eficiente. Valeu.
1438,Produto bom de qualidade amei obrigada por tudo.
1439,"Otimo produto, bonito, excelente."
1440,"Excelente, prático e leve. Bonito e seguro."
1441,"Muito bom, câmera top, tela com borda infinita recomendo."
1442,"Otimo recomendo, supoer bom, aparelho bom."
1443,Megafone muito bom indico para todos que quiserem adquirir. Muito bom mesmo.
1444,O produto atende minhas necessidades.
1445,Ótimo telefone fino leve gostei muito poderia ter vindo com a capa.
1446,"Celular muito bom, estou satisfeito com a compra."
1447,"Comprei o s10 achando que era top de linha mas me enganei, o celular é lindo, mas a bateria consome 44% com o modo de economia que desliga tudo do celular. A bateria só durou 1 dia sem eu mexer, e sem está muitos app instalados. Samsung não sabe mais fazer celulares bons, infelizmente!."
1448,"Na primeira semana de uso me assustei porque ele deu umas travadas logo de cara, mas agora tá perfeito rodando tudo direitinho, bateria boa, estou com ele a 4 meses já e uso bastante no dia dia, recomendo a compra."
1449,"O celular é muito ruim com 20 dias de uso a tela ficou verde, a autorizada falou que foi mal uso, sendo que o celular nunca caiu. Tinha capinha protetora, e mesmo assim a a autorizada da samsung não cobriu o concerto. Gente estou de decepcionada."
1450,"Celular lindo, porém ele não é tão bom assim. Ele ainda trava muito e quero acreditar que por ser lançamento a samsung ainda esteja adequando o sistema android ao aparelho e que isso vai se corrigindo a cada versão. Ou eu tenha o azar de ter pego um celular com defeito."
1451,"Não comprem esse celular, aparelho que em menos de quatro meses apresentou defeitos, não carregava, assistência da samsung pediu que enviasse o celular para reparo e eles mesmos negaram. Nao vale seu sacrifício e dinheiro."
1452,"Comprei dezembro 2021. Hj 2/7/22 tem 6 meses de uso e queimou,apagou tudo, nao liga mais. Nao levou nenhuma queda nem nenhum tipo de acidente."
1453,"Telefone travou várias vezes,até q se desligou e não voltou mais,alto falante parece ser ao contrário,sensor de digital não funciona,não gostei do aparelho,repensando futuras compras."
1454,"Bom! vale o preço na promoção, muito semelhante ao m31 só acho q poderá vir com bateria de 6000mha como o m21s, como eu dei de presente pra minha esposa q usa mais para fotos e redes sociais tá valendo!!."
1455,A caixa veio rasgada uma parte mas não tem problema o importante e proteger o celular o celular pra não ter nenhum problema de resto foi tudo certo agora e só alegria.
1456,Produto bom de ótima qualidade recomendo.
1457,"Celular bonito e relativamente compacto porém, a duração da bateria deixa muuuuuito a desejar não dura nen a metade do que eu imaginava, meu celular antigo com 3 anos de uso da xiaomi deixa esse no bolso!!! minha classificação é somente devido a duração da bateria o restante é bom volume bacana, câmera surpreende com pouca iluminação, a conexão também um pouco lenta mas nada que prejudique totalmente seu funcionamento apenas demora mais o restante é bom."
1458,Um celular muito bom que vale a pena! comprei há mais de 1 ano e está como novo e é muito lindo. Recomendo!.
1459,Perfeito eu amei 😍.
1460,Ótimo produto.
1461,Bom produto.
1462,O aparelho é ótimo. Eu tenho o a20. Eles são muito bons.
1463,"Nossa simplesmente lindo,do jeito que eu queria, a câmera linda ,tem muita memória o celular não trava ,super recomendo pelo valor achei muito bom."
1464,"Estou gostando muito, vou analisar."
1465,"Minha filha amou, dei de presente p ela, obrigada."
1466,"Aparelho de ótima qualidade, muito bom."
1467,"É um aparelho completo, perfeito."
1468,Gostei desse aparelho leve e bonito.
1469,"Amei, um otimo celular com um custo benefício excelente!."
1470,"Péssimo, trava muito, com 3 meses de uso já está com problema na tela."
1471,"É um celular, com bom custo benefício, muito bom."
1472,Muito bom compriu todos as minha necidadadi.
1473,"Um excelente aparelho, bateria dura muito e não deixa falar nas câmeras q é show."
1474,"Por enquanto tudo bem, gostei muito."
1475,Excelente. Muito rápido e boa memoria.
1476,Ja estou usando ha 1 mês e esta perfeito.
1477,Ótimo produto. Ótimo custo benefício.
1478,"Ótimo smartphone, rápido, leve e com a tela grande, muito bom para assistir vídeos e jogar, as configurações e câmera são ótimas, o ruim é que nenhum modelo vem com fone, fora isso eu recomendo!."
1479,"Muito bom, unico mproblema é que ele esquenta muita."
1480,"Ótimo custo benefício, um ótimo smartphone intermediário."
1481,"Aparelho ótimo , não deixa a desejar, recomendo!!!."
1482,Até agora está funcionando perfeitamente.
1483,Muito bom o produto gostei bastante.
1484,"Esse aparelho atende plenamente as minhas necessidades, para mim foi uma excelente escolha."
1485,"Excelente custo beneficio, celular bonito, rápido, ótimo para trabalho, câmera frontal razoável, pelo valor, celular muito bom. Uso apenas para trabalhar, vários aplicativos abertos e não trava. Não testei com jogos."
1486,Muito bom. Celular atende todas expectativas.
1487,Tem me ajudado muito. Sem dúvida nenhuma. Só tenho alegria com a rapidez de comandos.
1488,A bateria não é muito durável. Os 5000 de bateria não faz muita diferença em relação ao celular de outra marca que e eu usava de 4500 com 3 anos de uso.
1489,Um ótimo produto e cumpre todas as características q eu prévia.
1490,Bom!! porém precisa melhorar um pouco mais.
1491,"Bom, supriu minhas expectativas."
1492,Produto de ótima qualidade eu recomendo.
1493,Ótimo produto de ótima qualidade.
1494,"O celular é ótimo, compatível com as minhas funcionalidades. Gostei tanto que dei ele para minha mãe."
1495,"Gostei. Tamanho bom, boa resolução, bateria dura mais de um dia, foram quase 3 dias inteiros, e sempre com dados móveis ativo."
1496,Maravilhoso ótimo aparelho super recomendo ótima câmera.
1497,"Adorei o celular, muito rápido e com uma tela grande, excelente memória e capacidade de armazenamento. Vale a pena custo x benefício."
