,comment
1799,"Top, ótimo celular e custo benefício. Uma das melhores baterias do mercado. Excelente pra quem trabalha com aplicativo."
1800,"Ótimo aparelho, muito bom o custo beneficio. A bateria é um espetáculo, pra uso médio a alto ela dura o dia todo, e pra quem usa pouco dura 2 dias. Satisfeito com a compra."
1801,"Celular muito rápido, a bateria dura é muito boa, é um ótimo celular!."
1802,Produto lacrado e em excelente estado.
1803,É lindo mais veio o a bateria muito muito descarregada.
1804,"Pessima qualidade , para de funcionar do nada."
1805,Produto horrivel simplesmente parou do nada e nao mais ligou.
1806,"Produto bom mais depois de uns meses 4 ,especificamente começou a dar problema,de eu reiniciar e ele não voltar mais a não se que precione bem os botões de volume e on/off juntos. Fora que contactámos e ele não fala em garantia e nada."
1807,Dei de presente adorou mas recomendo sim amo a linha xiaomi sem problemas.
1808,Excelente já teno um ótimo para trabalhar gps dura dia todo.
1809,Muito bom e bonito vale a pena comprar.
1810,"Eu tinha um note 7, estou acostumada a ele. A câmera do poco achei inferior, o foco de perto não é tão nítido. A bateria é maravilhosa, dura quase o dobro do que durava o meu antigo."
1811,Ótimo produto boa qualidade recomendo.
1812,Atendeu a espectativa. Bateria boa tela boa câmera razoável.
1813,Estou gostando muito do aparelho atende perfeitamente as minhas necessidades.
1814,Excelente custo benefício. A câmera eh ótima e o desempenho tbm.
1815,Muito bom eu recomendo a todos hhggvffghjjvchbvnkh.
1816,Muito bom auxilia bastante o problema de pouca visao.
1817,"Celular muito bom para um intermediário,pra quem não precisa de um celular potente esse e uma boa opção."
1818,"Muito bom, fiquei satisfeito, super recomendo!."
1819,O produto atendeu minhas expectativas gostei muito.
1820,Maravilhoso muito top bateria muito boa até agora não mim deixou na mão.
1821,"Bom produto, bom custo benefício."
1822,Ótimo celular recomendo intermediário de primeira.
1823,Ótima qualidade gostei muito recomendo.
1824,Maravilhoso perfeito adorável.
1825,Produto de ótimo qualidade!. Recomendo.
1826,"Gente, o celular é maravilhoso incrivelmente perfeito, camera é ótima principalmente quando usamos o modo pro, super recomendo a compra."
1827,"Depois de 6 meses o celular atualizou e desligou do nada, levei numa assistência aqui na minha cidade e o cara conseguiu recuperar, mas nunca mais poderia desligar ou atualizar o celular. O dono da loja se ofereceu a pegar o celular e eu troquei por outro xiaomi, note 10s. Atualmente estou com um iphone, melhor aquisição!!!."
1828,Excelente. Muito bom comprei para meu sobrinho ele adorou. Parabéns.
1829,Ótimo produto parabéns.
1830,Dentro do esperado. Bom. .
1831,1 semana de uso e até agora tudo ok!.
1832,Celular perfeito custo benefício excelente acima da expectativa.
1833,É um bom aparelho nada a falar ótimo.
1834,Aparelho muito bom ! ótimo desempenho.
1835,"Ótimo muito bom, gostei demais."
1836,"Smartphone muito bonito, e muito bom, a bateria dura muito, o celular é espetacular."
1837,Muito bom estou satisfeito com o produto.
1838,Maravilha perfeito muito bom. Tudo certo.
1839,"Ótimo aparelho, rápido, com bateria de longa duração e uma câmera decente. Gostei e recomendo."
1840,Bom está ótimo até hoje minha esposa ficou feliz.
1841,Otimo produto original bateria e desempenho maravilhoso.
1842,Maravilha tudo correu muito bem.
1843,Gostei muito até o momento tudo certinho.
1844,Muito bom o produto. Gostei muito.
1845,"Top , atendeu minhas expectativas , bem rápido , boa conectividade,várias funções."
1846,"Ótimo produto, um baita custo benefício, câmera boa, processador bom, enfim um ótimo aparelho intermediário."
1847,"Celular muito bom, eu recomendo. Bateria maravilhosa e processador bom pro dia a dia."
1848,"Atendeu minhas espectativas, porém achei que a câmera fosse melhor."
1849,Ótimo recomendo nota 10000 perfeito.
1850,"Otimo peça nao apresentou problema, por enquanto otima compra."
1851,"Excelente custo beneficio, melhor opção na faixa de preço."
1852,"Excelente produto, recomendo a todos que queira adquirir um celular."
1853,"Excelente celular, qualidade e resistência. Câmera boa."
1854,"Minha nora gostou, preço muito bom."
1855,Muito bom esses aparelhos e top de mais.
1856,Excelente super funcional bateria com grande durabilidade uso normal só ligando e recebendo ligação dura uma semana top vale apena.
1857,Excelente vale o custo benefício.
1858,"Muito bom celular, bateria dura muito, o dia inteiro."
1859,"Muito bom celular, gostei bastante, principalmente pela bateria."
1860,Perfeito. Cumpriu o que se propõe sem nenhum problema. Recomendo!.
1861,"Top demais, esqueceeeee recomendo pra geral."
1862,"Otimo celular. Comprei para minha mãe, otima qualidade de fotografia."
1863,Recomendo a todos ótimo produto.
1864,"Recomendo, para o meu uso superou as expectativas."
1865,Produto de exelencia qualidade recomendo.
1866,"Produto de excelente qualidade, recomendo."
1867,Excelente aquisição. Melhor custo benefício nessa faixa de preço.
1868,Celular ótimo custo beneficio.
1869,Atende as expectativas. Muito bom.
1870,"Bom, de fato a bateria dura bastante."
1871,"Muito bom, e o brinde que veio."
1872,Aparelho muito bom ótimas câmeras bateria ótima desenho perfeito.
1873,Ótimo produto excelente qualidade.
1874,"Um exelente produto, do mesmo jeito da descricao."
1875,"Maravilhoso, nada a reclamar até agora."
1876,"Estou muito satisfeito com o celular , muito rápido e prática. Atendeu minhas expectativas."
1877,Como sempre aparelhos da xaomi são tops.
1878,So falto a tv para ficar melhor.
1879,Ótimo superior todas as minhas espectativas bateria muito boa super recomendo!.
1880,Excelente custo benefício! atende perfeitamente as necessidades básicas!.
1881,Excelente produto além de muito bonito.
1882,"Superou minhas expectativas,produto muito bom."
1883,"Perfeito pelo valor um ecelentre celular,tudo de bom maravilhoso."
1884,Travou no 1 dia mais depois funcionou normalmente. Celular bom e barato.
1885,Produto de boa qualidade. Recomendo.
1886,"Smartphone custo benefício. Bateria dura muito e é muito robusto, recomendo."
1887,"Muito bom produto, xiaomi é superior."
1888,"Produto top de qualidade , minha esposa amou."
1889,"Ótimo !. A câmera é ótima ,4 gb de ram e 64 de hd estão sendo mais que suficientes pra minhas necessidades. Recomendo !."
1890,Muito bom gostei demais melhor quê esperava.
1891,"Muito bom, bateria dura pra caramba, sistema rápido, não trava nunca, câmera ótima, custo beneficio excelente."
1892,"Exelente aparelho, dá aquilo que fala , muito moderno e eficaz."
1893,"Otimo produto, compraria de novo."
1894,"Aparelho leve, muito bom, até agora tudo ok."
1895,"Muito bom, aparelho maravilhoso."
1896,Ótimo gostei mesmo com pouco tempo d uso.
1897,Produto 100% original !!!!!!!!.
1898,"Celular muito bom, gostei do produto."
1899,Vale a pena. Ótimo custo-benefício.
1900,"Produto é excelente, durabilidade da bateria, e acabamento impecável. Rápido e com excelente tela."
1901,Estou muito satisfeita com meu xiaomi poco.
1902,Melhor custo benefício! aparelho sem frescura e ótimo rendimento!.
1903,"Ótimo aparelho, custo beneficio melhor do mercado, recomendo."
1904,Aparelho excelente. Não tenho o que reclamar. Super recomendo.
1905,Otimo recomendo este smartphone. Me surpreendeu. Aparelho ótimo.
1906,Meu celular veio estragado e agora estragou de vez e não querem me devolver outro. Aparelho é falso !.
1907,Não recomendo compra pos venda orrivrl encomenda atrasa.
1908,"Achei fantástico o aparelho. Até hoje, 15 dias após a compra, não me deixou na mão e não travou sequer uma vez mesmo jogando coisas pesadas. Os comandos de voz do assistente são respondidos instantaneamente, a bateria dura mais de 24h com uso médio, carrega rápido, a câmera é muito boa mas pra foto ficar bonitona tem que selecionar sempre a opção de utilizar a câmera principal. O nfc do aparelho funciona tranquilamente também, é só aproximar que o pagamento sai na hora. Eu comprei o de 6gb porque era mais barato e satisfaz 100% minhas necessidades em um aparelho, mas se pudesse com certeza teria investido no de 8gb pelo armazenamento maior. Único contra é que a xiaomi coloca anúncios ""convenientes"" em algumas coisas como verficadores de segurança mas foi possível remover após pesquisas no google."
1909,"Celular muito bom, carregador ultra rápido, bateria a depender pode durar 2 dias depende do uso. Celular com funções muito boas, nfc funciona perfeitamente, câmera muito boa, até pra quem vai usar em olhar coisas mínimas eu aconselho. Desempenho em jogos muito bom. Enfim pra quem da estrela baixa pra esses celular com certeza houve algum problema externo, pois esse celular é muito bom."
1910,O celular nao esta funcionando. Preciso de ajuda!. O atendente nao eeponde minhas mensagens. Estou constrangida! sem respostas! pessimo.
1911,"Gostei bastante, uma resolução boa, é um pouco maior do outro xiaomi redmi note 9, mas bem bonito, são um pouco pesados, mas legal que já vem com película e capinha na caixa."
1912,"Ótimo celular, câmera top, bateria boa, dura em média 1 dia inteiro quando faço grande uso do celular, senão, em média 2 dias tranquilo. Designer lindo! não tenho o que reclamar desse celular."
1913,"Produto de excelente qualidade, bateria dura na faixa de 14 horas (porém uso muito, pois trabalho todo tempo conectado), a câmera é de uma qualidade incrível, somente o display que achei o visual um pouco ""pixelado"", já tentei mudar as configurações do visor, porém sem sucesso. De resto nada a reclamar."
1914,Excelente desempenho e capacidade de carga. Smartphone acima das expectativas. Ponto negativo mas que não diminui a qualidade é a quantidade de apps inúteis que vem previamente instalados (mas é possível desinstalá-los).
1915,Superou minhas expectativas. Super atende minhas necessidades no que preciso. Bateria dura mais de um dia. Execução de tarefas e apps rapidíssimo. E a interface da miui tá muito foda!! muito show meu poco!. Recomendo de longe!!.
1916,"Muito bom, eficiente e de ótima qualidade!."
1917,"O produto é ótimo! não trava , mesmo com jogos com gráficos pesados ele é rápido. Bateria é sensacional, carrega totalmente entre 40 e 45 minutos!."
1918,"Comprei pra meu filho. Ele adorou principalmente para os jogos, roda super bem, não trava!."
1919,Estou fazendo isso aqui só pra testar uma coisa aqui rapidão.
1920,Muito bom.
1921,"Poço x3 pro é um bom custo benefício. Bateria excelente, boa câmera e ótimo processador para a faixa de preço. Já estou usando a mais ou menos dois meses e estou bem satisfeito para o meu uso."
1922,Maravilhoso.
1923,Top.
1924,Otimo.
1925,"Excelente, aparelho bem preservado dentro da caixa e com uma praticidade muito boa, super recomendo."
1926,"Excelente smartphone, sem travamentos porém a bateria não dura muito."
1927,Não foi pra mim mesmo a pessoa está muito satisfeita com o aparelho recomendo.
1928,"Show de smartphone, para tirar fotos e jogar é uma beleza."
1929,Excelente custo benefício. Recomendo bastante.
1930,Bom produto porém ele apaga as vezes do nada.
1931,Ótimo! porém o carregador não deu nas tomadas da minha casa nunca visto antes este carregador o único defeito.
1932,"Realmente um smartphone sensacional! um toque de tela bem aveludado, rapidez nos processos, câmera top, muito satisfeito mesmo!!."
1933,"Excente produto, lacrado e original."
1934,Muito bom gostei muito do jeito que eu esperava.
1935,Excelente bom mesmo pelo valor vale muito a pena a xiaomi soube caprichar.
1936,Estou satisfeito com aparelho único ponto negativo e que ele esquenta um pouco.
1937,"Maravilhoso, muito bom recomendo."
1938,"Excelente produto, super recomendo."
1939,"Ótimo celular, cê for comprar pelo mercado crédito não vale a pena devido ao juros q deixa ele por mais de 2k,. Por esse preço tem outras opções melhores, mas é um ótimo celular."
1940,Ótimo produto e parabéns a todos.
1941,"Muito bom,cumpre o que diz,só está muito caro."
1942,Magnífico espetácular melhor do mundo.
1943,Excelente! superou minhas expectativas.
1944,"Comprei pro meu filho, ele adorou."
